t,Va,Vb,Vc,Ia,Ib,Ic,Fault
0.0925,-297.1884789,254.5029585,42.68552034,-9271.857782,7977.743974,1294.113807,0
0.0926,-300.8831457,248.2137582,52.66938749,-9388.490434,7782.19354,1606.296894,0
0.0927,-304.2808772,241.6796009,62.6012763,-9495.857782,7578.96302,1916.894763,0
0.0928,-307.3783201,234.9069349,72.47138522,-9593.853868,7368.252978,2225.60089,0
0.0929,-310.1724178,227.9024442,82.26997362,-9682.381982,7150.271361,2532.110621,0
0.093,-312.6604128,220.6730413,91.98737149,-9761.354756,6925.233288,2836.121467,0
0.0931,-314.8398497,213.2258607,101.6139889,-9830.694254,6693.360847,3137.333407,0
0.0932,-316.7085776,205.568252,111.1403256,-9890.332047,6454.882867,3435.44918,0
0.0933,-318.2647524,197.7077722,120.5569802,-9940.209279,6210.034696,3730.174583,0
0.0934,-319.5068384,189.6521787,129.8546597,-9980.276727,5959.057971,4021.218756,0
0.0935,-320.4336096,181.4094214,139.0241882,-10010.49485,5702.200375,4308.294474,0
0.0936,-321.0441516,172.9876349,148.0565167,-10030.83383,5439.715396,4591.118429,0
0.0937,-321.3378617,164.3951305,156.9427313,-10041.27358,5171.862075,4869.411507,0
0.0938,-321.3144502,155.6403879,165.6740623,-10041.80382,4898.90475,5142.899067,0
0.0939,-320.9739401,146.7320471,174.241893,-10032.42401,4621.112797,5411.311209,0
0.094,-320.3166675,137.6788995,182.637768,-10013.14341,4338.760365,5674.383043,0
0.0941,-319.343281,128.4898794,190.8534016,-9983.981048,4052.126099,5931.854949,0
0.0942,-318.0547412,119.1740553,198.880686,-9944.965707,3761.492874,6183.472833,0
0.0943,-316.4523198,109.7406208,206.7116991,-9896.135888,3467.14751,6428.988378,0
0.0944,-314.5375982,100.1988855,214.3387127,-9837.539781,3169.38049,6668.159291,0
0.0945,-312.3124659,90.5582661,221.7541998,-9769.235213,2868.485674,6900.749539,0
0.0946,-309.779119,80.82827659,228.9508424,-9691.289592,2564.760009,7126.529583,0
0.0947,-306.9400574,71.01851932,235.9215381,-9603.779841,2258.503235,7345.276605,0
0.0948,-303.7980831,61.13867535,242.6594077,-9506.792321,1950.017592,7556.774729,0
0.0949,-300.3562967,51.19849488,249.1578018,-9400.422748,1639.607516,7760.815231,0
0.095,-296.6180949,41.20778769,255.4103072,-9284.776095,1327.579346,7957.196749,0
0.0951,-292.5871669,31.17641338,261.4107535,-9159.966492,1014.241016,8145.725477,0
0.0952,-288.2674907,21.11427172,267.1532189,-9026.117111,699.9017515,8326.21536,0
0.0953,-283.6633292,11.03129282,272.6320364,-8883.360045,384.8717688,8498.488276,0
0.0954,-278.7792263,0.937427363,277.8417989,-8731.836178,69.46196419,8662.374214,0
0.0955,-273.620002,-9.15736322,282.7773652,-8571.695046,-246.016391,8817.711437,0
0.0956,-268.1907477,-19.24311659,287.4338643,-8403.094688,-561.2519577,8964.346646,0
0.0957,-262.4968216,-29.30987933,291.8067009,-8226.201493,-875.9336365,9102.135129,0
0.0958,-256.5438427,-39.34771675,295.8915595,-8041.190033,-1189.750875,9230.940908,0
0.0959,-250.3376861,-49.34672273,299.6844088,-7848.242892,-1502.393972,9350.636865,0
0.096,-243.8844764,-59.29702945,303.1815059,-7647.550486,-1813.554388,9461.104875,0
0.0961,-237.1905822,-69.18881717,306.3793994,-7439.310874,-2122.925045,9562.235919,0
0.0962,-230.2626095,-79.01232387,309.2749334,-7223.729563,-2430.200631,9653.930194,0
0.0963,-223.1073954,-88.75785495,311.8652504,-7001.019305,-2735.077903,9736.097208,0
0.0964,-215.7320012,-98.41579274,314.147794,-6771.39989,-3037.255983,9808.655873,0
0.0965,-208.1437056,-107.976606,316.1203117,-6535.097923,-3336.436658,9871.534581,0
0.0966,-200.3499973,-117.4308594,317.7808568,-6292.346606,-3632.324672,9924.671279,0
0.0967,-192.3585678,-126.7692228,319.1277905,-6043.385506,-3924.628021,9968.013527,0
0.0968,-184.1773035,-135.9824802,320.1597837,-5788.460317,-4213.058236,10001.51855,0
0.0969,-175.8142785,-145.0615393,320.8758178,-5527.822619,-4497.330671,10025.15329,0
0.097,-167.277746,-153.9974402,321.2751862,-5261.72963,-4777.164784,10038.89441,0
0.0971,-158.5761306,-162.7813642,321.3574948,-4990.443953,-5052.284411,10042.72836,0
0.0972,-149.7180197,-171.4046427,321.1226624,-4714.233312,-5322.418044,10036.65136,0
0.0973,-140.7121551,-179.8587655,320.5709206,-4433.370295,-5587.299093,10020.66939,0
0.0974,-131.5674247,-188.1353893,319.702814,-4148.13208,-5846.666152,9994.798232,0
0.0975,-122.2928531,-196.2263463,318.5191994,-3858.800161,-6100.263258,9959.063419,0
0.0976,-112.8975932,-204.1236516,317.0212448,-3565.660076,-6347.84014,9913.500216,0
0.0977,-103.390917,-211.8195114,315.2104285,-3269.001118,-6589.152471,9858.153589,0
0.0978,-93.78220647,-219.306331,313.0885375,-2969.116053,-6823.962103,9793.078156,0
0.0979,-84.08094422,-226.5767217,310.6576659,-2666.300831,-7052.037309,9718.33814,0
0.098,-74.29670422,-233.6235085,307.9202128,-2360.854296,-7273.153005,9634.007301,0
0.0981,-64.43914235,-240.4397372,304.8788795,-2053.077885,-7487.090978,9540.168863,0
0.0982,-54.51798682,-247.0186808,301.5366676,-1743.275337,-7693.640095,9436.915432,0
0.0983,-44.54302861,-253.3538469,297.8968755,-1431.752389,-7892.596519,9324.348908,0
0.0984,-34.52411182,-259.4389832,293.963095,-1118.816478,-8083.763903,9202.580381,0
0.0985,-24.47112389,-265.2680846,289.7392085,-804.7764324,-8266.953588,9071.73002,0
0.0986,-14.39398592,-270.8353985,285.2293844,-489.9421726,-8441.984787,8931.92696,0
0.0987,-4.302642819,-276.1354305,280.4380733,-174.6244017,-8608.684767,8783.309169,0
0.0988,5.792946472,-281.1629502,275.3700037,140.8656995,-8766.889014,8626.023315,0
0.0989,15.88281882,-285.9129959,270.0301771,456.2167804,-8916.441401,8460.22462,0
0.099,25.95701675,-290.3808801,264.4238634,771.1176277,-9057.194336,8286.076708,0
0.0991,36.00559824,-294.5621934,258.5565952,1085.257472,-9189.008914,8103.751442,0
0.0992,46.01864655,-298.4528094,252.4341629,1398.326296,-9311.755049,7913.428754,0
0.0993,55.98628002,-302.0488885,246.0626085,1710.015137,-9425.311607,7715.296469,0
0.0994,65.89866178,-305.3468818,239.44822,2020.016398,-9529.56652,7509.550122,0
0.0995,75.74600953,-308.3435346,232.5975251,2328.024143,-9624.416901,7296.392758,0
0.0996,85.51860511,-311.0358896,225.5172845,2633.734406,-9709.769145,7076.034738,0
0.0997,95.20680415,-313.4212897,218.2144855,2936.845489,-9785.539018,6848.693529,0
0.0998,104.8010456,-315.4973808,210.6963352,3237.058257,-9851.651747,6614.593489,0
0.0999,114.291861,-317.2621141,202.970253,3534.076437,-9908.042084,6373.965647,0
0.1,123.6698842,-318.7137479,195.0438638,3827.606907,-9954.65438,6127.047473,0
0.1001,132.9258601,-319.8508498,186.9249897,4117.359988,-9991.442634,5874.082646,0
0.1002,142.0506543,-320.6722976,178.6216433,4403.04973,-10018.37054,5615.320811,0
0.1003,151.0352616,-321.1772804,170.1420189,4684.39419,-10035.41152,5351.017335,0
0.1004,159.8708153,-321.3653001,161.4944848,4961.115715,-10042.54877,5081.433054,0
0.1005,168.5485959,-321.2361711,152.6875752,5232.941216,-10039.77523,4806.834014,0
0.1006,177.0600393,-320.7900207,143.7299813,5499.602433,-10027.09365,4527.491213,0
0.1007,185.3967459,-320.0272893,134.6305434,5760.836203,-10004.51653,4243.680328,0
0.1008,193.5504883,-318.9487296,125.3982413,6016.384721,-9972.066165,3955.681445,0
0.1009,201.5132196,-317.555406,116.0421863,6265.99579,-9929.774574,3663.778784,0
0.101,209.2770818,-315.8486935,106.5716117,6509.423075,-9877.683495,3368.26042,0
0.1011,216.8344128,-313.8302765,96.99586376,6746.426343,-9815.844335,3069.417991,0
0.1012,224.1777544,-311.502147,87.32439262,6976.7717,-9744.318121,2767.546421,0
0.1013,231.2998596,-308.8666024,77.56674284,7200.231822,-9663.175441,2462.943619,0
0.1014,238.1936997,-305.9262438,67.73254406,7416.586183,-9572.496375,2155.910192,0
0.1015,244.8524715,-302.6839729,57.83150142,7625.621265,-9472.37041,1846.749145,0
0.1016,251.2696034,-299.1429895,47.87338608,7827.130777,-9362.896359,1535.765582,0
0.1017,257.4387625,-295.306788,37.86802549,8020.915853,-9244.182259,1223.266406,0
0.1018,263.3538607,-291.1791544,27.82529372,8206.785251,-9116.345268,909.5600175,0
0.1019,269.0090604,-286.7641622,17.75510175,8384.555539,-8979.511545,594.9560056,0
0.102,274.3987807,-282.0661683,7.667387631,8554.051281,-8833.816128,279.7648468,0
0.1021,279.5177025,-277.0898092,-2.427893272,8715.105204,-8679.402801,-35.70240344,0
0.1022,284.360774,-271.8399959,-12.52077814,8867.558368,-8516.423951,-351.1344169,0
0.1023,288.9232158,-266.3219093,-22.60130651,9011.260319,-8345.040419,-666.2199002,0
0.1024,293.2005253,-260.5409952,-32.65953012,9146.069242,-8165.421339,-980.6479021,0
0.1025,297.1884813,-254.5029585,-42.68552272,9271.852095,-7977.743975,-1294.10812,0
0.1026,300.8831481,-248.2137582,-52.66938987,9388.484747,-7782.19354,-1606.291207,0
0.1027,304.2808795,-241.6796009,-62.60127868,9495.852096,-7578.96302,-1916.889075,0
0.1028,307.3783225,-234.9069349,-72.47138759,9593.848182,-7368.252979,-2225.595203,0
0.1029,310.1724202,-227.9024442,-82.269976,9682.376295,-7150.271361,-2532.104934,0
0.103,312.6604152,-220.6730413,-91.98737387,9761.349069,-6925.233289,-2836.11578,0
0.1031,314.839852,-213.2258607,-101.6139913,9830.688568,-6693.360848,-3137.32772,0
0.1032,316.70858,-205.568252,-111.140328,9890.32636,-6454.882867,-3435.443493,0
0.1033,318.2647548,-197.7077722,-120.5569826,9940.203592,-6210.034697,-3730.168895,0
0.1034,319.5068407,-189.6521787,-129.8546621,9980.271041,-5959.057972,-4021.213069,0
0.1035,320.433612,-181.4094214,-139.0241906,10010.48916,-5702.200376,-4308.288787,0
0.1036,321.044154,-172.9876349,-148.0565191,10030.82814,-5439.715397,-4591.112742,0
0.1037,321.3378641,-164.3951305,-156.9427336,10041.2679,-5171.862076,-4869.40582,0
0.1038,321.3144526,-155.6403879,-165.6740647,10041.79813,-4898.904751,-5142.89338,0
0.1039,320.9739425,-146.7320471,-174.2418954,10032.41832,-4621.112798,-5411.305522,0
0.104,320.3166699,-137.6788995,-182.6377704,10013.13772,-4338.760365,-5674.377356,0
0.1041,319.3432834,-128.4898794,-190.853404,9983.975361,-4052.1261,-5931.849262,0
0.1042,318.0547436,-119.1740553,-198.8806883,9944.960021,-3761.492875,-6183.467146,0
0.1043,316.4523222,-109.7406208,-206.7117014,9896.130202,-3467.147511,-6428.982691,0
0.1044,314.5376006,-100.1988855,-214.338715,9837.534095,-3169.380491,-6668.153604,0
0.1045,312.3124683,-90.5582661,-221.7542022,9769.229527,-2868.485675,-6900.743852,0
0.1046,309.7791213,-80.82827659,-228.9508448,9691.283905,-2564.76001,-7126.523896,0
0.1047,306.9400598,-71.01851932,-235.9215405,9603.774154,-2258.503236,-7345.270918,0
0.1048,303.7980854,-61.13867535,-242.6594101,9506.786635,-1950.017593,-7556.769042,0
0.1049,300.3562991,-51.19849488,-249.1578042,9400.417062,-1639.607517,-7760.809545,0
0.105,296.6180973,-41.20778769,-255.4103096,9284.770409,-1327.579347,-7957.191062,0
0.1051,292.5871693,-31.17641338,-261.4107559,9159.960806,-1014.241016,-8145.71979,0
0.1052,288.267493,-21.11427172,-267.1532213,9026.111425,-699.9017521,-8326.209673,0
0.1053,283.6633316,-11.03129282,-272.6320388,8883.354359,-384.8717695,-8498.48259,0
0.1054,278.7792287,-0.937427362,-277.8418013,8731.830492,-69.46196487,-8662.368527,0
0.1055,273.6200043,9.15736322,-282.7773676,8571.689359,246.0163903,-8817.70575,0
0.1056,268.1907501,19.24311659,-287.4338667,8403.089002,561.251957,-8964.340959,0
0.1057,262.4968239,29.30987933,-291.8067033,8226.195807,875.9336358,-9102.129443,0
0.1058,256.5438451,39.34771675,-295.8915619,8041.184347,1189.750874,-9230.935221,0
0.1059,250.3376885,49.34672273,-299.6844112,7848.237206,1502.393971,-9350.631178,0
0.106,243.8844788,59.29702945,-303.1815083,7647.5448,1813.554388,-9461.099188,0
0.1061,237.1905846,69.18881717,-306.3794017,7439.305188,2122.925044,-9562.230232,0
0.1062,230.2626119,79.01232387,-309.2749357,7223.723877,2430.200631,-9653.924507,0
0.1063,223.1073978,88.75785495,-311.8652527,7001.013619,2735.077902,-9736.091521,0
0.1064,215.7320036,98.41579274,-314.1477964,6771.394204,3037.255982,-9808.650186,0
0.1065,208.143708,107.976606,-316.1203141,6535.092237,3336.436657,-9871.528894,0
0.1066,200.3499997,117.4308594,-317.7808592,6292.34092,3632.324672,-9924.665592,0
0.1067,192.3585701,126.7692228,-319.1277929,6043.37982,3924.628021,-9968.007841,0
0.1068,184.1773059,135.9824802,-320.1597861,5788.454631,4213.058235,-10001.51287,0
0.1069,175.8142809,145.0615393,-320.8758202,5527.816933,4497.33067,-10025.1476,0
0.107,167.2777484,153.9974402,-321.2751886,5261.723944,4777.164783,-10038.88873,0
0.1071,158.576133,162.7813642,-321.3574972,4990.438267,5052.284411,-10042.72268,0
0.1072,149.718022,171.4046427,-321.1226647,4714.227626,5322.418043,-10036.64567,0
0.1073,140.7121575,179.8587655,-320.570923,4433.364609,5587.299092,-10020.6637,0
0.1074,131.5674271,188.1353893,-319.7028164,4148.126394,5846.666152,-9994.792545,0
0.1075,122.2928555,196.2263463,-318.5192018,3858.794475,6100.263257,-9959.057733,0
0.1076,112.8975956,204.1236516,-317.0212472,3565.65439,6347.84014,-9913.49453,0
0.1077,103.3909194,211.8195114,-315.2104308,3268.995432,6589.15247,-9858.147902,0
0.1078,93.78220885,219.306331,-313.0885399,2969.110367,6823.962103,-9793.072469,0
0.1079,84.0809466,226.5767217,-310.6576683,2666.295145,7052.037308,-9718.332454,0
0.108,74.2967066,233.6235085,-307.9202152,2360.84861,7273.153005,-9634.001615,0
0.1081,64.43914473,240.4397372,-304.8788819,2053.072199,7487.090977,-9540.163176,0
0.1082,54.51798919,247.0186808,-301.53667,1743.269651,7693.640095,-9436.909746,0
0.1083,44.54303099,253.3538469,-297.8968779,1431.746703,7892.596518,-9324.343222,0
0.1084,34.5241142,259.4389832,-293.9630974,1118.810792,8083.763902,-9202.574694,0
0.1085,24.47112627,265.2680846,-289.7392109,804.7707465,8266.953587,-9071.724333,0
0.1086,14.3939883,270.8353985,-285.2293868,489.9364867,8441.984787,-8931.921273,0
0.1087,4.302645198,276.1354305,-280.4380757,174.6187159,8608.684766,-8783.303482,0
0.1088,-5.792944093,281.1629502,-275.3700061,-140.8713854,8766.889014,-8626.017628,0
0.1089,-15.88281645,285.9129959,-270.0301795,-456.2224663,8916.4414,-8460.218934,0
0.109,-25.95701437,290.3808801,-264.4238657,-771.1233136,9057.194335,-8286.071022,0
0.1091,-36.00559586,294.5621934,-258.5565976,-1085.263158,9189.008913,-8103.745755,0
0.1092,-46.01864417,298.4528094,-252.4341652,-1398.331982,9311.755049,-7913.423067,0
0.1093,-55.98627764,302.0488885,-246.0626109,-1710.020823,9425.311606,-7715.290783,0
0.1094,-65.89865941,305.3468818,-239.4482224,-2020.022083,9529.566519,-7509.544436,0
0.1095,-75.74600715,308.3435346,-232.5975275,-2328.029829,9624.4169,-7296.387072,0
0.1096,-85.51860273,311.0358896,-225.5172868,-2633.740092,9709.769144,-7076.029052,0
0.1097,-95.20680177,313.4212897,-218.2144879,-2936.851175,9785.539018,-6848.687843,0
0.1098,-104.8010432,315.4973808,-210.6963376,-3237.063943,9851.651746,-6614.587803,0
0.1099,-114.2918586,317.2621141,-202.9702554,-3534.082123,9908.042083,-6373.959961,0
0.11,-123.6698818,318.7137479,-195.0438661,-3827.612593,9954.654379,-6127.041786,0
0.1101,-132.9258577,319.8508498,-186.9249921,-4117.365674,9991.442633,-5874.076959,0
0.1102,-142.0506519,320.6722976,-178.6216457,-4403.055415,10018.37054,-5615.315124,0
0.1103,-151.0352592,321.1772804,-170.1420212,-4684.399875,10035.41152,-5351.011648,0
0.1104,-159.870813,321.3653001,-161.4944872,-4961.121401,10042.54877,-5081.427367,0
0.1105,-168.5485935,321.2361711,-152.6875775,-5232.946902,10039.77523,-4806.828328,0
0.1106,-177.060037,320.7900207,-143.7299837,-5499.608118,10027.09365,-4527.485527,0
0.1107,-185.3967435,320.0272893,-134.6305457,-5760.841889,10004.51653,-4243.674641,0
0.1108,-193.5504859,318.9487296,-125.3982437,-6016.390406,9972.066164,-3955.675758,0
0.1109,-201.5132173,317.555406,-116.0421887,-6266.001476,9929.774574,-3663.773098,0
0.111,-209.2770794,315.8486935,-106.5716141,-6509.428761,9877.683494,-3368.254733,0
0.1111,-216.8344104,313.8302765,-96.99586614,-6746.432029,9815.844334,-3069.412305,0
0.1112,-224.177752,311.502147,-87.324395,-6976.777386,9744.31812,-2767.540735,0
0.1113,-231.2998572,308.8666024,-77.56674522,-7200.237508,9663.175441,-2462.937933,0
0.1114,-238.1936974,305.9262438,-67.73254644,-7416.591868,9572.496374,-2155.904506,0
0.1115,-244.8524691,302.6839729,-57.8315038,-7625.626951,9472.370409,-1846.743458,0
0.1116,-251.269601,299.1429895,-47.87338846,-7827.136462,9362.896358,-1535.759895,0
0.1117,-257.4387602,295.306788,-37.86802787,-8020.921539,9244.182259,-1223.26072,0
0.1118,-263.3538583,291.1791544,-27.8252961,-8206.790936,9116.345267,-909.5543313,0
0.1119,-269.0090581,286.7641622,-17.75510413,-8384.561225,8979.511544,-594.9503193,0
0.112,-274.3987783,282.0661683,-7.66739001,-8554.056967,8833.816127,-279.7591605,0
0.1121,-279.5177001,277.0898092,2.427890893,-8715.11089,8679.4028,35.7080897,0
0.1122,-284.3607716,271.8399959,12.52077576,-8867.564053,8516.42395,351.1401031,0
0.1123,-288.9232135,266.3219093,22.60130413,-9011.266005,8345.040418,666.2255864,0
0.1124,-293.2005229,260.5409952,32.65952774,-9146.074927,8165.421339,980.6535884,0
0.1125,-297.1884789,254.5029585,42.68552034,-9271.857781,7977.743974,1294.113806,0
0.1126,-300.8831457,248.2137582,52.66938749,-9388.490433,7782.19354,1606.296893,0
0.1127,-304.2808772,241.6796009,62.6012763,-9495.857781,7578.96302,1916.894762,0
0.1128,-307.3783201,234.9069349,72.47138522,-9593.853867,7368.252978,2225.600889,0
0.1129,-310.1724178,227.9024442,82.26997362,-9682.381981,7150.271361,2532.11062,0
0.113,-312.6604128,220.6730413,91.98737149,-9761.354755,6925.233288,2836.121466,0
0.1131,-314.8398497,213.2258607,101.6139889,-9830.694253,6693.360847,3137.333406,0
0.1132,-316.7085776,205.568252,111.1403256,-9890.332046,6454.882867,3435.449179,0
0.1133,-318.2647524,197.7077722,120.5569802,-9940.209278,6210.034696,3730.174582,0
0.1134,-319.5068384,189.6521787,129.8546597,-9980.276726,5959.057971,4021.218755,0
0.1135,-320.4336096,181.4094214,139.0241882,-10010.49485,5702.200375,4308.294473,0
0.1136,-321.0441516,172.9876349,148.0565167,-10030.83382,5439.715396,4591.118428,0
0.1137,-321.3378617,164.3951305,156.9427313,-10041.27358,5171.862075,4869.411506,0
0.1138,-321.3144502,155.6403879,165.6740623,-10041.80382,4898.90475,5142.899066,0
0.1139,-320.9739401,146.7320471,174.241893,-10032.42401,4621.112797,5411.311208,0
0.114,-320.3166675,137.6788995,182.637768,-10013.14341,4338.760365,5674.383042,0
0.1141,-319.343281,128.4898794,190.8534016,-9983.981047,4052.126099,5931.854948,0
0.1142,-318.0547412,119.1740553,198.880686,-9944.965706,3761.492874,6183.472832,0
0.1143,-316.4523198,109.7406208,206.7116991,-9896.135887,3467.14751,6428.988377,0
0.1144,-314.5375982,100.1988855,214.3387127,-9837.53978,3169.38049,6668.15929,0
0.1145,-312.3124659,90.5582661,221.7541998,-9769.235212,2868.485674,6900.749538,0
0.1146,-309.779119,80.82827659,228.9508424,-9691.289591,2564.760009,7126.529582,0
0.1147,-306.9400574,71.01851932,235.9215381,-9603.77984,2258.503235,7345.276604,0
0.1148,-303.7980831,61.13867535,242.6594077,-9506.79232,1950.017592,7556.774728,0
0.1149,-300.3562967,51.19849488,249.1578018,-9400.422747,1639.607516,7760.815231,0
0.115,-296.6180949,41.20778769,255.4103072,-9284.776094,1327.579346,7957.196748,0
0.1151,-292.5871669,31.17641338,261.4107535,-9159.966492,1014.241016,8145.725476,0
0.1152,-288.2674907,21.11427172,267.1532189,-9026.11711,699.9017515,8326.215359,0
0.1153,-283.6633292,11.03129282,272.6320364,-8883.360044,384.8717688,8498.488276,0
0.1154,-278.7792263,0.937427363,277.8417989,-8731.836177,69.46196419,8662.374213,0
0.1155,-273.620002,-9.15736322,282.7773652,-8571.695045,-246.016391,8817.711436,0
0.1156,-268.1907477,-19.24311659,287.4338643,-8403.094687,-561.2519577,8964.346645,0
0.1157,-262.4968216,-29.30987933,291.8067009,-8226.201492,-875.9336365,9102.135129,0
0.1158,-256.5438427,-39.34771675,295.8915595,-8041.190032,-1189.750875,9230.940907,0
0.1159,-250.3376861,-49.34672273,299.6844088,-7848.242891,-1502.393972,9350.636864,0
0.116,-243.8844764,-59.29702945,303.1815059,-7647.550485,-1813.554388,9461.104874,0
0.1161,-237.1905822,-69.18881717,306.3793994,-7439.310873,-2122.925045,9562.235918,0
0.1162,-230.2626095,-79.01232387,309.2749334,-7223.729562,-2430.200631,9653.930193,0
0.1163,-223.1073954,-88.75785495,311.8652504,-7001.019304,-2735.077903,9736.097207,0
0.1164,-215.7320012,-98.41579274,314.147794,-6771.399889,-3037.255983,9808.655872,0
0.1165,-208.1437056,-107.976606,316.1203117,-6535.097922,-3336.436658,9871.53458,0
0.1166,-200.3499973,-117.4308594,317.7808568,-6292.346606,-3632.324672,9924.671278,0
0.1167,-192.3585678,-126.7692228,319.1277905,-6043.385505,-3924.628021,9968.013527,0
0.1168,-184.1773035,-135.9824802,320.1597837,-5788.460316,-4213.058236,10001.51855,0
0.1169,-175.8142785,-145.0615393,320.8758178,-5527.822618,-4497.330671,10025.15329,0
0.117,-167.277746,-153.9974402,321.2751862,-5261.729629,-4777.164784,10038.89441,0
0.1171,-158.5761306,-162.7813642,321.3574948,-4990.443952,-5052.284411,10042.72836,0
0.1172,-149.7180197,-171.4046427,321.1226624,-4714.233311,-5322.418044,10036.65136,0
0.1173,-140.7121551,-179.8587655,320.5709206,-4433.370294,-5587.299093,10020.66939,0
0.1174,-131.5674247,-188.1353893,319.702814,-4148.132079,-5846.666152,9994.798231,0
0.1175,-122.2928531,-196.2263463,318.5191994,-3858.80016,-6100.263258,9959.063418,0
0.1176,-112.8975932,-204.1236516,317.0212448,-3565.660075,-6347.84014,9913.500216,0
0.1177,-103.390917,-211.8195114,315.2104285,-3269.001117,-6589.152471,9858.153588,0
0.1178,-93.78220647,-219.306331,313.0885375,-2969.116052,-6823.962103,9793.078155,0
0.1179,-84.08094422,-226.5767217,310.6576659,-2666.300831,-7052.037309,9718.33814,0
0.118,-74.29670422,-233.6235085,307.9202128,-2360.854295,-7273.153005,9634.0073,0
0.1181,-64.43914235,-240.4397372,304.8788795,-2053.077884,-7487.090978,9540.168862,0
0.1182,-54.51798682,-247.0186808,301.5366676,-1743.275336,-7693.640095,9436.915431,0
0.1183,-44.54302861,-253.3538469,297.8968755,-1431.752388,-7892.596519,9324.348908,0
0.1184,-34.52411182,-259.4389832,293.963095,-1118.816477,-8083.763903,9202.58038,0
0.1185,-24.47112389,-265.2680846,289.7392085,-804.7764315,-8266.953588,9071.730019,0
0.1186,-14.39398592,-270.8353985,285.2293844,-489.9421716,-8441.984787,8931.926959,0
0.1187,-4.302642819,-276.1354305,280.4380733,-174.6244008,-8608.684767,8783.309168,0
0.1188,5.792946471,-281.1629502,275.3700037,140.8657004,-8766.889014,8626.023314,0
0.1189,15.88281882,-285.9129959,270.0301771,456.2167814,-8916.441401,8460.224619,0
0.119,25.95701675,-290.3808801,264.4238634,771.1176287,-9057.194336,8286.076707,0
0.1191,36.00559824,-294.5621934,258.5565952,1085.257473,-9189.008914,8103.751441,0
0.1192,46.01864655,-298.4528094,252.4341629,1398.326297,-9311.755049,7913.428753,0
0.1193,55.98628002,-302.0488885,246.0626085,1710.015138,-9425.311607,7715.296469,0
0.1194,65.89866178,-305.3468818,239.44822,2020.016398,-9529.56652,7509.550121,0
0.1195,75.74600953,-308.3435346,232.5975251,2328.024144,-9624.416901,7296.392757,0
0.1196,85.51860511,-311.0358896,225.5172845,2633.734407,-9709.769145,7076.034737,0
0.1197,95.20680415,-313.4212897,218.2144855,2936.84549,-9785.539018,6848.693528,0
0.1198,104.8010456,-315.4973808,210.6963352,3237.058258,-9851.651747,6614.593488,0
0.1199,114.291861,-317.2621141,202.970253,3534.076438,-9908.042084,6373.965646,0
0.12,123.6698842,-318.7137479,195.0438638,3827.606908,-9954.65438,6127.047472,0
0.1201,132.9258601,-319.8508498,186.9249897,4117.359989,-9991.442634,5874.082645,0
0.1202,142.0506543,-320.6722976,178.6216433,4403.049731,-10018.37054,5615.32081,0
0.1203,151.0352616,-321.1772804,170.1420189,4684.394191,-10035.41152,5351.017334,0
0.1204,159.8708153,-321.3653001,161.4944848,4961.115716,-10042.54877,5081.433053,0
0.1205,168.5485959,-321.2361711,152.6875752,5232.941217,-10039.77523,4806.834014,0
0.1206,177.0600393,-320.7900207,143.7299813,5499.602434,-10027.09365,4527.491212,0
0.1207,185.3967459,-320.0272893,134.6305434,5760.836204,-10004.51653,4243.680327,0
0.1208,193.5504883,-318.9487296,125.3982413,6016.384722,-9972.066165,3955.681444,0
0.1209,201.5132196,-317.555406,116.0421863,6265.995791,-9929.774574,3663.778783,0
0.121,209.2770818,-315.8486935,106.5716117,6509.423076,-9877.683495,3368.260419,0
0.1211,216.8344128,-313.8302765,96.99586376,6746.426344,-9815.844335,3069.41799,0
0.1212,224.1777544,-311.502147,87.32439262,6976.771701,-9744.318121,2767.54642,0
0.1213,231.2998596,-308.8666024,77.56674284,7200.231823,-9663.175441,2462.943618,0
0.1214,238.1936997,-305.9262438,67.73254406,7416.586184,-9572.496375,2155.910191,0
0.1215,244.8524715,-302.6839729,57.83150143,7625.621266,-9472.37041,1846.749144,0
0.1216,251.2696034,-299.1429895,47.87338608,7827.130778,-9362.896359,1535.765581,0
0.1217,257.4387625,-295.306788,37.86802549,8020.915854,-9244.182259,1223.266405,0
0.1218,263.3538607,-291.1791544,27.82529372,8206.785251,-9116.345268,909.5600166,0
0.1219,269.0090604,-286.7641622,17.75510175,8384.55554,-8979.511545,594.9560047,0
0.122,274.3987807,-282.0661683,7.667387631,8554.051282,-8833.816128,279.7648458,0
0.1221,279.5177025,-277.0898092,-2.427893272,8715.105205,-8679.402801,-35.70240436,0
0.1222,284.360774,-271.8399959,-12.52077814,8867.558369,-8516.423951,-351.1344178,0
0.1223,288.9232158,-266.3219093,-22.60130651,9011.26032,-8345.040419,-666.2199011,0
0.1224,293.2005253,-260.5409952,-32.65953012,9146.069243,-8165.421339,-980.6479031,0
0.1225,297.1884813,-254.5029585,-42.68552272,9271.852096,-7977.743975,-1294.108121,0
0.1226,300.8831481,-248.2137582,-52.66938987,9388.484748,-7782.19354,-1606.291208,0
0.1227,304.2808795,-241.6796009,-62.60127868,9495.852097,-7578.96302,-1916.889076,0
0.1228,307.3783225,-234.9069349,-72.47138759,9593.848183,-7368.252979,-2225.595204,0
0.1229,310.1724202,-227.9024442,-82.269976,9682.376296,-7150.271361,-2532.104935,0
0.123,312.6604152,-220.6730413,-91.98737387,9761.34907,-6925.233289,-2836.115781,0
